id,context_en,question_en,answer_en,context_es,question_es,answer_es,prompt_en,prompt_es
572fc6f204bcaa1900d76cf8,"Much of the work of the Scottish Parliament is done in committee. The role of committees is stronger in the Scottish Parliament than in other parliamentary systems, partly as a means of strengthening the role of backbenchers in their scrutiny of the government and partly to compensate for the fact that there is no revising chamber. The principal role of committees in the Scottish Parliament is to take evidence from witnesses, conduct inquiries and scrutinise legislation. Committee meetings take place on Tuesday, Wednesday and Thursday morning when Parliament is sitting. Committees can also meet at other locations throughout Scotland.",Taking evidence from witnesses is one of committees' what?,principal role,"Gran parte del trabajo del Parlamento Escocés se realiza en el comité. El papel de los comités es más importante en el Parlamento escocés que en otros sistemas parlamentarios, en parte como una forma de reforzar el papel de los diputados en su control del Gobierno y, en parte, para compensar el hecho de que no hay cámara de revisión. El papel principal de los comités en el Parlamento Escocés es tomar pruebas de los testigos, llevar a cabo investigaciones y examinar la legislación. Las reuniones de las comisiones se celebran los martes, miércoles y jueves por la mañana, durante las sesiones del Parlamento. Los comités también pueden reunirse en otros lugares de toda Escocia.",¿Qué es para los comités obtener pruebas de los testigos?,papel principal,"Context: Much of the work of the Scottish Parliament is done in committee. The role of committees is stronger in the Scottish Parliament than in other parliamentary systems, partly as a means of strengthening the role of backbenchers in their scrutiny of the government and partly to compensate for the fact that there is no revising chamber. The principal role of committees in the Scottish Parliament is to take evidence from witnesses, conduct inquiries and scrutinise legislation. Committee meetings take place on Tuesday, Wednesday and Thursday morning when Parliament is sitting. Committees can also meet at other locations throughout Scotland.
Question: Taking evidence from witnesses is one of committees' what?
Answer strictly based on the context:","Contexto: Gran parte del trabajo del Parlamento Escocés se realiza en el comité. El papel de los comités es más importante en el Parlamento escocés que en otros sistemas parlamentarios, en parte como una forma de reforzar el papel de los diputados en su control del Gobierno y, en parte, para compensar el hecho de que no hay cámara de revisión. El papel principal de los comités en el Parlamento Escocés es tomar pruebas de los testigos, llevar a cabo investigaciones y examinar la legislación. Las reuniones de las comisiones se celebran los martes, miércoles y jueves por la mañana, durante las sesiones del Parlamento. Los comités también pueden reunirse en otros lugares de toda Escocia.
Pregunta: ¿Qué es para los comités obtener pruebas de los testigos?
Responde estrictamente basándote en el contexto:"
56d7018a0d65d214001982c3,"The Broncos defeated the Pittsburgh Steelers in the divisional round, 23–16, by scoring 11 points in the final three minutes of the game. They then beat the defending Super Bowl XLIX champion New England Patriots in the AFC Championship Game, 20–18, by intercepting a pass on New England's 2-point conversion attempt with 17 seconds left on the clock. Despite Manning's problems with interceptions during the season, he didn't throw any in their two playoff games.",How many points did the Broncos score in the final three minutes of the Pittsburgh game?,11,"Los Broncos vencieron a los Pittsburgh Steelers en la ronda divisional por 23 a 16 al conseguir anotar 11 puntos en los últimos tres minutos del partido. Posteriormente, en el Campeonato de la AFC, batieron al defensor del título de la Super Bowl XLIX, los New England Patriots por 20 a 18. Cuando quedaban tan solo 17 segundos en el marcador, lograron interceptar un pase en un intento de conversión de 2 puntos de los New England. A pesar de los problemas de Manning con las intercepciones la temporada pasada, este no decepcionó en ninguno de sus dos partidos de eliminatoria.",¿Cuántos puntos anotaron los Broncos en los últimos tres minutos del partido contra Pittsburgh?,11,"Context: The Broncos defeated the Pittsburgh Steelers in the divisional round, 23–16, by scoring 11 points in the final three minutes of the game. They then beat the defending Super Bowl XLIX champion New England Patriots in the AFC Championship Game, 20–18, by intercepting a pass on New England's 2-point conversion attempt with 17 seconds left on the clock. Despite Manning's problems with interceptions during the season, he didn't throw any in their two playoff games.
Question: How many points did the Broncos score in the final three minutes of the Pittsburgh game?
Answer strictly based on the context:","Contexto: Los Broncos vencieron a los Pittsburgh Steelers en la ronda divisional por 23 a 16 al conseguir anotar 11 puntos en los últimos tres minutos del partido. Posteriormente, en el Campeonato de la AFC, batieron al defensor del título de la Super Bowl XLIX, los New England Patriots por 20 a 18. Cuando quedaban tan solo 17 segundos en el marcador, lograron interceptar un pase en un intento de conversión de 2 puntos de los New England. A pesar de los problemas de Manning con las intercepciones la temporada pasada, este no decepcionó en ninguno de sus dos partidos de eliminatoria.
Pregunta: ¿Cuántos puntos anotaron los Broncos en los últimos tres minutos del partido contra Pittsburgh?
Responde estrictamente basándote en el contexto:"
572671e55951b619008f72d9,"The Grainger Market replaced an earlier market originally built in 1808 called the Butcher Market. The Grainger Market itself, was opened in 1835 and was Newcastle's first indoor market. At the time of its opening in 1835 it was said to be one of the largest and most beautiful markets in Europe. The opening was celebrated with a grand dinner attended by 2000 guests, and the Laing Art Gallery has a painting of this event. With the exception of the timber roof which was destroyed by a fire in 1901 and replaced by latticed-steel arches the Market is largely in its original condition. The Grainger Market architecture, like most in Grainger Town, which are either grade I or II listed, was listed grade I in 1954 by English Heritage.",How many guests attended the dinner celebrating the opening of the Grainger Market?,2000,"El Mercado del Grainger reemplazó a un mercado anterior construido originalmente en 1808 llamado el Mercado del Carnicero. El Mercado del Grainger en sí mismo, se abrió en 1835 y fue el primer mercado interior de Newcastle. En el momento de su apertura en 1835 se dijo que era uno de los mercados más grandes y hermosos de Europa. La inauguración se celebró con una gran cena a la que asistieron 2000 invitados, y la Galería de Arte Laing tiene un cuadro de este evento. Con la excepción del techo de madera, que fue destruido por un incendio en 1901 y sustituido por arcos de celosía de acero, el mercado se encuentra en su mayor parte en su estado original. La arquitectura del Mercado del Grainger, como la mayoría de las de Grainger Town, que están clasificadas en el grado I o II, fue clasificada en el grado I en 1954 por Patrimonio Inglés.",¿Cuántos invitados asistieron a la cena de inauguración del Mercado del Grainger?,2000,"Context: The Grainger Market replaced an earlier market originally built in 1808 called the Butcher Market. The Grainger Market itself, was opened in 1835 and was Newcastle's first indoor market. At the time of its opening in 1835 it was said to be one of the largest and most beautiful markets in Europe. The opening was celebrated with a grand dinner attended by 2000 guests, and the Laing Art Gallery has a painting of this event. With the exception of the timber roof which was destroyed by a fire in 1901 and replaced by latticed-steel arches the Market is largely in its original condition. The Grainger Market architecture, like most in Grainger Town, which are either grade I or II listed, was listed grade I in 1954 by English Heritage.
Question: How many guests attended the dinner celebrating the opening of the Grainger Market?
Answer strictly based on the context:","Contexto: El Mercado del Grainger reemplazó a un mercado anterior construido originalmente en 1808 llamado el Mercado del Carnicero. El Mercado del Grainger en sí mismo, se abrió en 1835 y fue el primer mercado interior de Newcastle. En el momento de su apertura en 1835 se dijo que era uno de los mercados más grandes y hermosos de Europa. La inauguración se celebró con una gran cena a la que asistieron 2000 invitados, y la Galería de Arte Laing tiene un cuadro de este evento. Con la excepción del techo de madera, que fue destruido por un incendio en 1901 y sustituido por arcos de celosía de acero, el mercado se encuentra en su mayor parte en su estado original. La arquitectura del Mercado del Grainger, como la mayoría de las de Grainger Town, que están clasificadas en el grado I o II, fue clasificada en el grado I en 1954 por Patrimonio Inglés.
Pregunta: ¿Cuántos invitados asistieron a la cena de inauguración del Mercado del Grainger?
Responde estrictamente basándote en el contexto:"
5726da89dd62a815002e92b2,A Pharmacy Technician in the UK is considered a health care professional and often does not work under the direct supervision of a pharmacist (if employed in a hospital pharmacy) but instead is supervised and managed by other senior pharmacy technicians. In the UK the role of a PhT has grown and responsibility has been passed on to them to manage the pharmacy department and specialised areas in pharmacy practice allowing pharmacists the time to specialise in their expert field as medication consultants spending more time working with patients and in research. A pharmacy technician once qualified has to register as a professional on the General Pharmaceutical Council (GPhC) register. The GPhC is the governing body for pharmacy health care professionals and this is who regulates the practice of pharmacists and pharmacy technicians.,Who oversees a Pharmacy Technician in the UK?,other senior pharmacy technicians,"Un Técnico Farmacéutico en el Reino Unido es considerado un profesional de la salud y a menudo no trabaja bajo la supervisión directa de un farmacéutico (si trabaja en una farmacia hospitalaria) sino que es supervisado y administrado por otros técnicos superiores de farmacia. En el Reino Unido, el papel de un farmacéutico ha crecido y se le ha confiado la responsabilidad de gestionar el departamento de farmacia y las áreas especializadas en la práctica farmacéutica, lo que permite a los farmacéuticos disponer de tiempo para centrarse en su campo de especialización, como consultores de medicación, con lo que dedican más tiempo a trabajar con los pacientes y a la investigación. Un técnico de farmacia, una vez cualificado, tiene que registrarse como profesional en el registro del Consejo General Farmacéutico (GPhC). El GPhC es el órgano rector de los profesionales de la salud farmacéutica y es quien regula la práctica de los farmacéuticos y técnicos farmacéuticos.",¿Quién supervisa a un técnico farmacéutico en el Reino Unido?,otros técnicos superiores de farmacia,"Context: A Pharmacy Technician in the UK is considered a health care professional and often does not work under the direct supervision of a pharmacist (if employed in a hospital pharmacy) but instead is supervised and managed by other senior pharmacy technicians. In the UK the role of a PhT has grown and responsibility has been passed on to them to manage the pharmacy department and specialised areas in pharmacy practice allowing pharmacists the time to specialise in their expert field as medication consultants spending more time working with patients and in research. A pharmacy technician once qualified has to register as a professional on the General Pharmaceutical Council (GPhC) register. The GPhC is the governing body for pharmacy health care professionals and this is who regulates the practice of pharmacists and pharmacy technicians.
Question: Who oversees a Pharmacy Technician in the UK?
Answer strictly based on the context:","Contexto: Un Técnico Farmacéutico en el Reino Unido es considerado un profesional de la salud y a menudo no trabaja bajo la supervisión directa de un farmacéutico (si trabaja en una farmacia hospitalaria) sino que es supervisado y administrado por otros técnicos superiores de farmacia. En el Reino Unido, el papel de un farmacéutico ha crecido y se le ha confiado la responsabilidad de gestionar el departamento de farmacia y las áreas especializadas en la práctica farmacéutica, lo que permite a los farmacéuticos disponer de tiempo para centrarse en su campo de especialización, como consultores de medicación, con lo que dedican más tiempo a trabajar con los pacientes y a la investigación. Un técnico de farmacia, una vez cualificado, tiene que registrarse como profesional en el registro del Consejo General Farmacéutico (GPhC). El GPhC es el órgano rector de los profesionales de la salud farmacéutica y es quien regula la práctica de los farmacéuticos y técnicos farmacéuticos.
Pregunta: ¿Quién supervisa a un técnico farmacéutico en el Reino Unido?
Responde estrictamente basándote en el contexto:"
5733a32bd058e614000b5f34,"Their local rivals, Polonia Warsaw, have significantly fewer supporters, yet they managed to win Ekstraklasa Championship in 2000. They also won the country’s championship in 1946, and won the cup twice as well. Polonia's home venue is located at Konwiktorska Street, a ten-minute walk north from the Old Town. Polonia was relegated from the country's top flight in 2013 because of their disastrous financial situation. They are now playing in the 4th league (5th tier in Poland) -the bottom professional league in the National – Polish Football Association (PZPN) structure.",How many times has Polonia won the cup?,twice,"Su rival local, el Polonia Varsovia, que a pesar de contar con bastantes menos seguidores, consiguió ganar la Ekstraklasa en el año 2000. También ganó el campeonato del país en 1946 y la copa en dos ocasiones. La sede del equipo se encuentra en la calle Konwiktorska, a solo 10 minutos caminando, en dirección norte, desde el centro histórico de la ciudad. Debido a su desastrosa situación financiera, el Polonia fue relegado de la máxima categoría del país en 2013 y ahora juega en la 4.a liga (la 5.a en Polonia), la categoría profesional más baja de la liga en el sistema de la Asociación Polaca de Fútbol (PZPN, por sus siglas en inglés).",¿Cuántas veces ganó la copa el Polonia?,dos ocasiones,"Context: Their local rivals, Polonia Warsaw, have significantly fewer supporters, yet they managed to win Ekstraklasa Championship in 2000. They also won the country’s championship in 1946, and won the cup twice as well. Polonia's home venue is located at Konwiktorska Street, a ten-minute walk north from the Old Town. Polonia was relegated from the country's top flight in 2013 because of their disastrous financial situation. They are now playing in the 4th league (5th tier in Poland) -the bottom professional league in the National – Polish Football Association (PZPN) structure.
Question: How many times has Polonia won the cup?
Answer strictly based on the context:","Contexto: Su rival local, el Polonia Varsovia, que a pesar de contar con bastantes menos seguidores, consiguió ganar la Ekstraklasa en el año 2000. También ganó el campeonato del país en 1946 y la copa en dos ocasiones. La sede del equipo se encuentra en la calle Konwiktorska, a solo 10 minutos caminando, en dirección norte, desde el centro histórico de la ciudad. Debido a su desastrosa situación financiera, el Polonia fue relegado de la máxima categoría del país en 2013 y ahora juega en la 4.a liga (la 5.a en Polonia), la categoría profesional más baja de la liga en el sistema de la Asociación Polaca de Fútbol (PZPN, por sus siglas en inglés).
Pregunta: ¿Cuántas veces ganó la copa el Polonia?
Responde estrictamente basándote en el contexto:"
572650325951b619008f6fab,"The energy crisis led to greater interest in renewable energy, nuclear power and domestic fossil fuels. There is criticism that American energy policies since the crisis have been dominated by crisis-mentality thinking, promoting expensive quick fixes and single-shot solutions that ignore market and technology realities. Instead of providing stable rules that support basic research while leaving plenty of scope for entrepreneurship and innovation, congresses and presidents have repeatedly backed policies which promise solutions that are politically expedient, but whose prospects are doubtful.",Who backed policies that have solutions that sound good but have poor prospects?,congresses and presidents,"La crisis energética provocó un mayor interés en las energías renovables, la energía nuclear y los combustibles fósiles domésticos. Hay críticas de que las políticas energéticas estadounidenses desde la crisis han estado dominadas por el pensamiento de mentalidad de crisis, fomentando soluciones rápidas y costosas y soluciones únicas que ignoran las realidades del mercado y la tecnología. En lugar de proporcionar normas estables que respalden la investigación básica al tiempo que den un amplio margen a la iniciativa empresarial y la innovación, congresistas y presidentes han respaldado repetidamente políticas que prometen soluciones que son oportunas desde el punto de vista político, pero cuyas perspectivas son dudosas.",¿Quién apoyó las políticas que tienen soluciones que suenan bien pero que tienen malas perspectivas?,congresistas y presidentes,"Context: The energy crisis led to greater interest in renewable energy, nuclear power and domestic fossil fuels. There is criticism that American energy policies since the crisis have been dominated by crisis-mentality thinking, promoting expensive quick fixes and single-shot solutions that ignore market and technology realities. Instead of providing stable rules that support basic research while leaving plenty of scope for entrepreneurship and innovation, congresses and presidents have repeatedly backed policies which promise solutions that are politically expedient, but whose prospects are doubtful.
Question: Who backed policies that have solutions that sound good but have poor prospects?
Answer strictly based on the context:","Contexto: La crisis energética provocó un mayor interés en las energías renovables, la energía nuclear y los combustibles fósiles domésticos. Hay críticas de que las políticas energéticas estadounidenses desde la crisis han estado dominadas por el pensamiento de mentalidad de crisis, fomentando soluciones rápidas y costosas y soluciones únicas que ignoran las realidades del mercado y la tecnología. En lugar de proporcionar normas estables que respalden la investigación básica al tiempo que den un amplio margen a la iniciativa empresarial y la innovación, congresistas y presidentes han respaldado repetidamente políticas que prometen soluciones que son oportunas desde el punto de vista político, pero cuyas perspectivas son dudosas.
Pregunta: ¿Quién apoyó las políticas que tienen soluciones que suenan bien pero que tienen malas perspectivas?
Responde estrictamente basándote en el contexto:"
56e1254ae3433e1400422c67,"However, his religious views remain uncertain due to other statements that he made. For example, in his article, ""A Machine to End War"", published in 1937, Tesla stated:",Because of certain statements what was the believed state of his religious views?,uncertain,"Sin embargo, debido a las diferentes declaraciones que realizaba, sus opiniones religiosas siguen siendo confusas. Por ejemplo, en su artículo "" Una máquina para acabar con la guerra"", publicado en 1937, Tesla declaraba lo siguiente:","Debido a ciertas declaraciones, ¿qué se creía sobre las opiniones religiosas de Tesla?",confusas,"Context: However, his religious views remain uncertain due to other statements that he made. For example, in his article, ""A Machine to End War"", published in 1937, Tesla stated:
Question: Because of certain statements what was the believed state of his religious views?
Answer strictly based on the context:","Contexto: Sin embargo, debido a las diferentes declaraciones que realizaba, sus opiniones religiosas siguen siendo confusas. Por ejemplo, en su artículo "" Una máquina para acabar con la guerra"", publicado en 1937, Tesla declaraba lo siguiente:
Pregunta: Debido a ciertas declaraciones, ¿qué se creía sobre las opiniones religiosas de Tesla?
Responde estrictamente basándote en el contexto:"
56beb4343aeaaa14008c925c,"The Panthers defense gave up just 308 points, ranking sixth in the league, while also leading the NFL in interceptions with 24 and boasting four Pro Bowl selections. Pro Bowl defensive tackle Kawann Short led the team in sacks with 11, while also forcing three fumbles and recovering two. Fellow lineman Mario Addison added 6½ sacks. The Panthers line also featured veteran defensive end Jared Allen, a 5-time pro bowler who was the NFL's active career sack leader with 136, along with defensive end Kony Ealy, who had 5 sacks in just 9 starts. Behind them, two of the Panthers three starting linebackers were also selected to play in the Pro Bowl: Thomas Davis and Luke Kuechly. Davis compiled 5½ sacks, four forced fumbles, and four interceptions, while Kuechly led the team in tackles (118) forced two fumbles, and intercepted four passes of his own. Carolina's secondary featured Pro Bowl safety Kurt Coleman, who led the team with a career high seven interceptions, while also racking up 88 tackles and Pro Bowl cornerback Josh Norman, who developed into a shutdown corner during the season and had four interceptions, two of which were returned for touchdowns.",How many career sacks did Jared Allen have?,136,"﻿Los Panthers, que además de liderar las intercepciones de la NFL con 24 y contar con cuatro jugadores de la Pro Bowl, cedieron solo 308 puntos en defensa y se sitúan en el sexto lugar de la liga. Kawann Short, tacle defensivo de la Pro Bowl, lideró al equipo con 11 capturas, 3 balones sueltos forzados y 2 recuperaciones. A su vez, el liniero Mario Addison, consiguió 6 capturas y media. En la línea de los Panthers, también destacó como ala defensiva el veterano Jared Allen ―5 veces jugador de la Pro Bowl y que fue el líder, en activo, de capturas de la NFL con 136― junto con el también ala defensiva Kony Ealy, que lleva 5 capturas en solo 9 partidos como titular. Detrás de ellos, Thomas Davis y Luke Kuechly, dos de los tres apoyadores titulares que también han sido seleccionados para jugar la Pro Bowl. Davis se hizo con 5 capturas y media, 4 balones sueltos forzados y 4 intercepciones, mientras que Kuechly lideró al equipo en derribos (118), forzó 2 balones sueltos e interceptó 4 pases. La secundaria de Carolina contó, por un lado, con la seguridad del jugador de la Pro Bowl Kurt Coleman que asumió las riendas del equipo gracias a sus 7 intercepciones (nunca había conseguido tantas hasta ahora) y a sus 88 derribos, y, por otro lado, con el esquinero Josh Norman, también jugador de la Pro Bowl y que a pesar de haber estado de capa caída durante la temporada, consiguió 4 intercepciones, de las cuales dos se convirtieron en touchdowns.",¿Cuántas capturas ha conseguido Jared Allen en su carrera?,136,"Context: The Panthers defense gave up just 308 points, ranking sixth in the league, while also leading the NFL in interceptions with 24 and boasting four Pro Bowl selections. Pro Bowl defensive tackle Kawann Short led the team in sacks with 11, while also forcing three fumbles and recovering two. Fellow lineman Mario Addison added 6½ sacks. The Panthers line also featured veteran defensive end Jared Allen, a 5-time pro bowler who was the NFL's active career sack leader with 136, along with defensive end Kony Ealy, who had 5 sacks in just 9 starts. Behind them, two of the Panthers three starting linebackers were also selected to play in the Pro Bowl: Thomas Davis and Luke Kuechly. Davis compiled 5½ sacks, four forced fumbles, and four interceptions, while Kuechly led the team in tackles (118) forced two fumbles, and intercepted four passes of his own. Carolina's secondary featured Pro Bowl safety Kurt Coleman, who led the team with a career high seven interceptions, while also racking up 88 tackles and Pro Bowl cornerback Josh Norman, who developed into a shutdown corner during the season and had four interceptions, two of which were returned for touchdowns.
Question: How many career sacks did Jared Allen have?
Answer strictly based on the context:","Contexto: ﻿Los Panthers, que además de liderar las intercepciones de la NFL con 24 y contar con cuatro jugadores de la Pro Bowl, cedieron solo 308 puntos en defensa y se sitúan en el sexto lugar de la liga. Kawann Short, tacle defensivo de la Pro Bowl, lideró al equipo con 11 capturas, 3 balones sueltos forzados y 2 recuperaciones. A su vez, el liniero Mario Addison, consiguió 6 capturas y media. En la línea de los Panthers, también destacó como ala defensiva el veterano Jared Allen ―5 veces jugador de la Pro Bowl y que fue el líder, en activo, de capturas de la NFL con 136― junto con el también ala defensiva Kony Ealy, que lleva 5 capturas en solo 9 partidos como titular. Detrás de ellos, Thomas Davis y Luke Kuechly, dos de los tres apoyadores titulares que también han sido seleccionados para jugar la Pro Bowl. Davis se hizo con 5 capturas y media, 4 balones sueltos forzados y 4 intercepciones, mientras que Kuechly lideró al equipo en derribos (118), forzó 2 balones sueltos e interceptó 4 pases. La secundaria de Carolina contó, por un lado, con la seguridad del jugador de la Pro Bowl Kurt Coleman que asumió las riendas del equipo gracias a sus 7 intercepciones (nunca había conseguido tantas hasta ahora) y a sus 88 derribos, y, por otro lado, con el esquinero Josh Norman, también jugador de la Pro Bowl y que a pesar de haber estado de capa caída durante la temporada, consiguió 4 intercepciones, de las cuales dos se convirtieron en touchdowns.
Pregunta: ¿Cuántas capturas ha conseguido Jared Allen en su carrera?
Responde estrictamente basándote en el contexto:"
57111b95a58dae1900cd6c50,"Frederick William, Elector of Brandenburg, invited Huguenots to settle in his realms, and a number of their descendants rose to positions of prominence in Prussia. Several prominent German military, cultural, and political figures were ethnic Huguenot, including poet Theodor Fontane, General Hermann von François, the hero of the First World War Battle of Tannenberg, Luftwaffe General and fighter ace Adolf Galland, Luftwaffe flying ace Hans-Joachim Marseille, and famed U-boat captain Lothar von Arnauld de la Perière. The last Prime Minister of the (East) German Democratic Republic, Lothar de Maizière, is also a descendant of a Huguenot family, as is the German Federal Minister of the Interior, Thomas de Maizière.",What German ruler invited Huguenot immigration?,Frederick William,"Frederick William, elector de Brandenburgo, invitó a los hugonotes a asentarse en sus reinos, y varios de sus descendientes ascendieron a puestos de importancia en Prusia. Varias figuras destacadas del ejército, la cultura y la política alemana eran de origen hugonote, entre ellas el poeta Theodor Fontane, el general Hermann von François, el héroe de la Primera Guerra Mundial de Tannenberg, el general Luftwaffe y el as de combate Adolf Galland, el astro volador de la Luftwaffe Hans-Joachim Marseille, y el famoso capitán del submarino Lothar von Arnauld de la Perière. El último Primer Ministro de la República Democrática Alemana (Oriental), Lothar de Maizière, es también descendiente de una familia hugonote, al igual que el Ministro Federal del Interior alemán, Thomas de Maizière.",¿Qué gobernante alemán invitó a la inmigración hugonote?,Frederick William,"Context: Frederick William, Elector of Brandenburg, invited Huguenots to settle in his realms, and a number of their descendants rose to positions of prominence in Prussia. Several prominent German military, cultural, and political figures were ethnic Huguenot, including poet Theodor Fontane, General Hermann von François, the hero of the First World War Battle of Tannenberg, Luftwaffe General and fighter ace Adolf Galland, Luftwaffe flying ace Hans-Joachim Marseille, and famed U-boat captain Lothar von Arnauld de la Perière. The last Prime Minister of the (East) German Democratic Republic, Lothar de Maizière, is also a descendant of a Huguenot family, as is the German Federal Minister of the Interior, Thomas de Maizière.
Question: What German ruler invited Huguenot immigration?
Answer strictly based on the context:","Contexto: Frederick William, elector de Brandenburgo, invitó a los hugonotes a asentarse en sus reinos, y varios de sus descendientes ascendieron a puestos de importancia en Prusia. Varias figuras destacadas del ejército, la cultura y la política alemana eran de origen hugonote, entre ellas el poeta Theodor Fontane, el general Hermann von François, el héroe de la Primera Guerra Mundial de Tannenberg, el general Luftwaffe y el as de combate Adolf Galland, el astro volador de la Luftwaffe Hans-Joachim Marseille, y el famoso capitán del submarino Lothar von Arnauld de la Perière. El último Primer Ministro de la República Democrática Alemana (Oriental), Lothar de Maizière, es también descendiente de una familia hugonote, al igual que el Ministro Federal del Interior alemán, Thomas de Maizière.
Pregunta: ¿Qué gobernante alemán invitó a la inmigración hugonote?
Responde estrictamente basándote en el contexto:"
56bf36b93aeaaa14008c9561,"The Broncos defeated the Pittsburgh Steelers in the divisional round, 23–16, by scoring 11 points in the final three minutes of the game. They then beat the defending Super Bowl XLIX champion New England Patriots in the AFC Championship Game, 20–18, by intercepting a pass on New England's 2-point conversion attempt with 17 seconds left on the clock. Despite Manning's problems with interceptions during the season, he didn't throw any in their two playoff games.",What team was the divisional round winner between the Broncos and Steelers?,Broncos,"Los Broncos vencieron a los Pittsburgh Steelers en la ronda divisional por 23 a 16 al conseguir anotar 11 puntos en los últimos tres minutos del partido. Posteriormente, en el Campeonato de la AFC, batieron al defensor del título de la Super Bowl XLIX, los New England Patriots por 20 a 18. Cuando quedaban tan solo 17 segundos en el marcador, lograron interceptar un pase en un intento de conversión de 2 puntos de los New England. A pesar de los problemas de Manning con las intercepciones la temporada pasada, este no decepcionó en ninguno de sus dos partidos de eliminatoria.",¿Qué equipo fue el vencedor de la ronda divisional entre los Broncos y los Steelers?,Broncos,"Context: The Broncos defeated the Pittsburgh Steelers in the divisional round, 23–16, by scoring 11 points in the final three minutes of the game. They then beat the defending Super Bowl XLIX champion New England Patriots in the AFC Championship Game, 20–18, by intercepting a pass on New England's 2-point conversion attempt with 17 seconds left on the clock. Despite Manning's problems with interceptions during the season, he didn't throw any in their two playoff games.
Question: What team was the divisional round winner between the Broncos and Steelers?
Answer strictly based on the context:","Contexto: Los Broncos vencieron a los Pittsburgh Steelers en la ronda divisional por 23 a 16 al conseguir anotar 11 puntos en los últimos tres minutos del partido. Posteriormente, en el Campeonato de la AFC, batieron al defensor del título de la Super Bowl XLIX, los New England Patriots por 20 a 18. Cuando quedaban tan solo 17 segundos en el marcador, lograron interceptar un pase en un intento de conversión de 2 puntos de los New England. A pesar de los problemas de Manning con las intercepciones la temporada pasada, este no decepcionó en ninguno de sus dos partidos de eliminatoria.
Pregunta: ¿Qué equipo fue el vencedor de la ronda divisional entre los Broncos y los Steelers?
Responde estrictamente basándote en el contexto:"
56d99f99dc89441400fdb62c,"The Broncos defeated the Pittsburgh Steelers in the divisional round, 23–16, by scoring 11 points in the final three minutes of the game. They then beat the defending Super Bowl XLIX champion New England Patriots in the AFC Championship Game, 20–18, by intercepting a pass on New England's 2-point conversion attempt with 17 seconds left on the clock. Despite Manning's problems with interceptions during the season, he didn't throw any in their two playoff games.",How many seconds were left in the game when the Patriots failed their 2-point conversion?,17,"Los Broncos vencieron a los Pittsburgh Steelers en la ronda divisional por 23 a 16 al conseguir anotar 11 puntos en los últimos tres minutos del partido. Posteriormente, en el Campeonato de la AFC, batieron al defensor del título de la Super Bowl XLIX, los New England Patriots por 20 a 18. Cuando quedaban tan solo 17 segundos en el marcador, lograron interceptar un pase en un intento de conversión de 2 puntos de los New England. A pesar de los problemas de Manning con las intercepciones la temporada pasada, este no decepcionó en ninguno de sus dos partidos de eliminatoria.",¿Cuántos segundos quedaban de partido cuando los Patriots fallaron su conversión de 2 puntos?,17,"Context: The Broncos defeated the Pittsburgh Steelers in the divisional round, 23–16, by scoring 11 points in the final three minutes of the game. They then beat the defending Super Bowl XLIX champion New England Patriots in the AFC Championship Game, 20–18, by intercepting a pass on New England's 2-point conversion attempt with 17 seconds left on the clock. Despite Manning's problems with interceptions during the season, he didn't throw any in their two playoff games.
Question: How many seconds were left in the game when the Patriots failed their 2-point conversion?
Answer strictly based on the context:","Contexto: Los Broncos vencieron a los Pittsburgh Steelers en la ronda divisional por 23 a 16 al conseguir anotar 11 puntos en los últimos tres minutos del partido. Posteriormente, en el Campeonato de la AFC, batieron al defensor del título de la Super Bowl XLIX, los New England Patriots por 20 a 18. Cuando quedaban tan solo 17 segundos en el marcador, lograron interceptar un pase en un intento de conversión de 2 puntos de los New England. A pesar de los problemas de Manning con las intercepciones la temporada pasada, este no decepcionó en ninguno de sus dos partidos de eliminatoria.
Pregunta: ¿Cuántos segundos quedaban de partido cuando los Patriots fallaron su conversión de 2 puntos?
Responde estrictamente basándote en el contexto:"
